ifile	run	class	subcxi	event	indby	phoen	bmdv	bmbw	aclen	npeak	ltype	cent	a	b	c	alpha	beta	gamma	prorad	detdx	detdy	reslim	nref	nsref	niref	o1	o2	o3	o4	o5	o6	o7	o8	o9	sfile	istart	iend	cstart	cend	pstart	pend	rstart	rend	multi	multiid	/cheetah/frameNumber	/LCLS/machineTime
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	669	mosflm-comb-latt-nocell-retry-multi-refine	9485.731472	0.00e+00	1.00e-08	0.120982	178	orthorhombic	P	13.10756	22.77600	30.92168	89.88200	90.69219	90.32438	0.00637	-0.006	0.011	1.46	7444	0	43	-0.0002059	+0.0749123	-0.0144772	-0.0438454	+0.0005662	+0.0022490	+0.0017710	+0.0065150	+0.0316297	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	46160878	46753435	46169655	46753413	46161380	46169638	46170204	46753378	1	1	20661	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	670	none	9476.810825	0.00e+00	1.00e-08	0.120982	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	46753435	46755066	-1	-1	46753898	46755027	-1	-1	0	0	20662	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	672	mosflm-comb-latt-nocell-retry-multi-refine	9480.749321	0.00e+00	1.00e-08	0.120982	239	orthorhombic	P	13.01223	22.74079	30.89269	90.11241	90.03202	90.15343	0.00563	0.002	-0.005	2.29	6260	0	44	+0.0421124	+0.0194706	-0.0612660	+0.0277434	-0.0330640	+0.0084143	-0.0177840	-0.0197182	-0.0185136	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	46755066	47257807	46766649	47257785	46755568	46766632	46767198	47257750	1	1	20666	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	674	none	9476.684893	0.00e+00	1.00e-08	0.120982	73	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	47257807	47261737	-1	-1	47258270	47261698	-1	-1	0	0	20669	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	677	none	9475.904282	0.00e+00	1.00e-08	0.120982	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	47261737	47265806	-1	-1	47262200	47265767	-1	-1	0	0	20670	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	673	mosflm-comb-latt-nocell-retry-multi-refine	9480.243440	0.00e+00	1.00e-08	0.120982	221	orthorhombic	P	13.03097	22.71444	30.87760	90.13072	89.89311	90.11112	0.00959	-0.012	-0.003	2.44	11163	0	93	-0.0451669	+0.0353465	+0.0509871	-0.0224188	+0.0189040	-0.0328366	-0.0203675	-0.0251705	-0.0006839	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	47265806	48151607	47276561	48151585	47266308	47276544	47277112	48151550	1	1	20671	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	675	mosflm-comb-latt-nocell-retry-multi-refine	9474.173081	0.00e+00	1.00e-08	0.120982	52	orthorhombic	P	12.99960	22.78641	30.73113	90.05212	90.97181	89.32360	0.00255	0.002	0.013	1.21	3011	0	12	+0.0171044	-0.0711759	-0.0236956	-0.0333395	-0.0154438	+0.0240042	-0.0198911	+0.0031353	-0.0255674	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	48151607	48391127	48154587	48391105	48152108	48154570	48155135	48391070	1	1	20672	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	676	mosflm-comb-latt-nocell-retry-multi-refine	9471.214460	0.00e+00	1.00e-08	0.120982	138	orthorhombic	P	13.10951	22.75057	30.73287	89.94590	90.33873	89.92534	0.00482	-0.002	-0.009	1.49	5564	0	36	-0.0130937	+0.0734947	-0.0156851	-0.0410486	-0.0099667	-0.0121539	-0.0101898	+0.0048961	+0.0305120	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	48391127	48834566	48398064	48834544	48391629	48398047	48398614	48834509	1	1	20664	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	680	none	9477.763539	0.00e+00	1.00e-08	0.120982	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	48834566	48837208	-1	-1	48835029	48837169	-1	-1	0	0	20675	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	681	none	9480.900789	0.00e+00	1.00e-08	0.120982	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	48837208	48838562	-1	-1	48837671	48838523	-1	-1	0	0	20677	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	678	mosflm-comb-latt-nocell-retry-multi-refine	9475.806431	0.00e+00	1.00e-08	0.120982	137	orthorhombic	P	13.08871	22.85519	30.82743	90.86449	89.38242	90.44971	0.00577	-0.011	0.004	1.42	6717	0	10	+0.0735486	+0.0123061	-0.0166555	+0.0096144	-0.0414291	+0.0103023	-0.0056936	-0.0094246	-0.0305186	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	48838562	49372307	48845453	49372285	48839064	48845436	48846002	49372250	1	1	20674	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	679	mosflm-comb-latt-nocell-retry-multi-refine	9469.093708	0.00e+00	1.00e-08	0.120982	146	orthorhombic	P	13.07517	22.72259	30.85200	90.42610	90.73551	89.79300	0.00670	-0.005	0.010	1.50	7751	0	22	+0.0264994	-0.0715376	-0.0055238	-0.0411122	-0.0153283	+0.0034292	-0.0032584	+0.0008385	-0.0322413	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	49372307	49987467	49379612	49987445	49372809	49379595	49380161	49987410	1	1	20673	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	682	none	9476.901622	0.00e+00	1.00e-08	0.120982	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	49987467	49988821	-1	-1	49987930	49988782	-1	-1	0	0	20676	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	685	mosflm-comb-latt-nocell-retry-multi-refine	9462.770539	0.00e+00	1.00e-08	0.120982	108	orthorhombic	P	12.98487	22.65413	31.01283	89.98538	90.44251	90.26314	0.00692	0.010	0.007	1.25	7918	0	49	-0.0626916	-0.0148977	+0.0421812	+0.0064542	-0.0433399	-0.0053445	+0.0178906	-0.0006358	+0.0268199	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	49988821	50615261	49994378	50615239	49989323	49994361	49994926	50615204	1	1	20683	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	687	none	9479.101858	0.00e+00	1.00e-08	0.120982	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	50615261	50616846	-1	-1	50615724	50616807	-1	-1	0	0	20685	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	686	none	9478.261853	0.00e+00	1.00e-08	0.120982	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	50616846	50621559	-1	-1	50617309	50621520	-1	-1	0	0	20684	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	684	mosflm-comb-latt-nocell-retry-multi-refine	9477.235818	0.00e+00	1.00e-08	0.120982	201	orthorhombic	P	12.97236	22.91217	30.80326	90.49986	90.21096	90.90217	0.00910	0.027	-0.001	1.90	9927	0	89	+0.0145236	+0.0439058	-0.0616872	+0.0372670	+0.0140196	+0.0178918	+0.0161865	-0.0245265	-0.0138008	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	50621559	51409934	50631395	51409912	50622061	50631378	50631944	51409877	1	1	20680	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	689	none	9482.092517	0.00e+00	1.00e-08	0.120982	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51409934	51411150	-1	-1	51410397	51411111	-1	-1	0	0	20687	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	690	none	9468.042807	0.00e+00	1.00e-08	0.120982	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51411150	51414022	-1	-1	51411613	51413983	-1	-1	0	0	20688	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	692	none	9470.640595	0.00e+00	1.00e-08	0.120982	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51414022	51415239	-1	-1	51414485	51415200	-1	-1	0	0	20689	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	688	none	9484.548451	0.00e+00	1.00e-08	0.120982	331	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51415239	51431046	-1	-1	51415703	51431007	-1	-1	0	0	20686	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	683	none	9441.127025	0.00e+00	1.00e-08	0.120982	551	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51431046	51456981	-1	-1	51431510	51456942	-1	-1	0	0	20678	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	694	none	9479.398051	0.00e+00	1.00e-08	0.120982	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51456981	51460268	-1	-1	51457444	51460229	-1	-1	0	0	20691	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	693	none	9476.898852	0.00e+00	1.00e-08	0.120982	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51460268	51462359	-1	-1	51460731	51462320	-1	-1	0	0	20692	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	695	mosflm-comb-latt-nocell-retry-multi-refine	9475.941022	0.00e+00	1.00e-08	0.120982	346	orthorhombic	P	13.12597	22.62037	30.90127	89.98325	89.99132	90.02938	0.01364	0.000	-0.007	2.16	15912	0	128	+0.0487515	-0.0287688	+0.0509880	+0.0227231	-0.0193520	-0.0326114	+0.0184875	+0.0264145	-0.0027801	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	51462359	52725938	51478864	52725916	51462861	51478847	51479415	52725881	1	1	20695	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	691	none	9487.588328	0.00e+00	1.00e-08	0.120982	231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	52725938	52737139	-1	-1	52726402	52737100	-1	-1	0	0	20690	1506768169	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	697	none	9469.799958	0.00e+00	1.00e-08	0.120982	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	52737139	52739045	-1	-1	52737602	52739006	-1	-1	0	0	20697	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	698	mosflm-comb-latt-nocell-retry-multi-refine	9474.870408	0.00e+00	1.00e-08	0.120982	217	orthorhombic	P	13.16763	22.74808	30.66486	90.05605	89.81156	90.19058	0.00694	0.014	-0.021	2.00	7711	0	74	+0.0219868	-0.0460132	+0.0562757	-0.0364353	-0.0240355	-0.0052201	+0.0155011	-0.0188599	-0.0216214	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	52739045	53354388	52749616	53354366	52739547	52749599	52750165	53354331	1	1	20699	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	696	none	9478.105475	0.00e+00	1.00e-08	0.120982	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	53354388	53355835	-1	-1	53354851	53355796	-1	-1	0	0	20696	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	700	mosflm-comb-latt-nocell-retry-multi-refine	9447.070029	0.00e+00	1.00e-08	0.120982	204	orthorhombic	P	13.02979	22.84347	30.81409	89.63870	90.53626	89.78576	0.00836	-0.032	-0.020	1.83	9648	0	21	+0.0582164	-0.0304815	+0.0396543	+0.0261472	+0.0051798	-0.0347268	+0.0083482	+0.0293965	+0.0109299	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	53355835	54122211	53365808	54122189	53356337	53365791	53366358	54122154	1	1	20702	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	701	mosflm-comb-latt-nocell-retry-multi-refine	9487.652512	0.00e+00	1.00e-08	0.120982	172	orthorhombic	P	13.15741	22.69206	31.02537	89.58275	90.36960	90.84663	0.01350	-0.000	-0.002	1.40	15747	0	76	-0.0391744	+0.0393521	+0.0519105	-0.0150415	+0.0273397	-0.0311261	-0.0254682	-0.0192832	-0.0043020	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	54122211	55364735	54130712	55364713	54122713	54130695	54131263	55364678	1	1	20705	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	699	mosflm-comb-latt-nocell-retry-multi-refine	9421.178476	0.00e+00	1.00e-08	0.120982	132	orthorhombic	P	13.22227	22.61688	30.81181	90.46789	89.83291	90.22848	0.00956	0.014	-0.015	1.70	10969	0	15	-0.0571849	+0.0278897	-0.0408912	-0.0241128	+0.0048988	+0.0367380	+0.0118151	+0.0299529	+0.0040793	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	55364735	56231230	55371396	56231208	55365237	55371379	55371946	56231173	1	1	20701	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	704	mosflm-comb-latt-nocell-retry-multi-refine	9486.679680	0.00e+00	1.00e-08	0.120982	25	orthorhombic	P	12.67333	21.83743	30.04919	90.49528	90.20005	90.60098	0.00354	0.017	-0.011	1.01	3731	0	12	+0.0054112	+0.0702283	+0.0355754	-0.0456223	+0.0039961	+0.0001194	-0.0015106	-0.0148241	+0.0297580	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56231230	56525878	56232968	56525856	56231731	56232951	56233517	56525821	1	1	20709	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	703	none	9477.075091	0.00e+00	1.00e-08	0.120982	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56525878	56529763	-1	-1	56526341	56529724	-1	-1	0	0	20708	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	707	none	9465.978668	0.00e+00	1.00e-08	0.120982	85	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56529763	56534245	-1	-1	56530226	56534206	-1	-1	0	0	20713	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	705	none	9480.868445	0.00e+00	1.00e-08	0.120982	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56534245	56535508	-1	-1	56534708	56535469	-1	-1	0	0	20711	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	702	none	9474.934250	0.00e+00	1.00e-08	0.120982	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56535508	56539487	-1	-1	56535971	56539448	-1	-1	0	0	20707	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	706	none	9473.582796	0.00e+00	1.00e-08	0.120982	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56539487	56542452	-1	-1	56539950	56542413	-1	-1	0	0	20712	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	708	none	9475.480046	0.00e+00	1.00e-08	0.120982	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56542452	56545601	-1	-1	56542915	56545562	-1	-1	0	0	20715	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	713	none	9480.837995	0.00e+00	1.00e-08	0.120982	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56545601	56549853	-1	-1	56546064	56549814	-1	-1	0	0	20721	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	711	none	9482.794616	0.00e+00	1.00e-08	0.120982	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56549853	56551254	-1	-1	56550316	56551215	-1	-1	0	0	20717	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	712	none	9479.698077	0.00e+00	1.00e-08	0.120982	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56551254	56553575	-1	-1	56551717	56553536	-1	-1	0	0	20719	1506768170	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	715	none	9481.214594	0.00e+00	1.00e-08	0.120982	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	56553575	56557367	-1	-1	56554038	56557328	-1	-1	0	0	20722	1506768170	
